subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
9,gelben Wesen,starting_scream,no,no,yes,no,0,1441826,1447907
9,roten Wesen,ending_scream,no,no,no,yes,1,1450176,1473036
9,grünen Wesen,ending_melody,no,yes,no,no,2,1475305,1477865
9,lila Wesen,starting_melody,yes,no,no,no,3,1480135,1481648
