subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
12,lila Wesen,ending_melody,no,yes,no,no,0,1405224,1409741
12,roten Wesen,starting_melody,yes,no,no,no,1,1412011,1414966
12,grünen Wesen,starting_scream,no,no,yes,no,2,1417236,1419816
12,gelben Wesen,ending_scream,no,no,no,yes,3,1422087,1423905
