subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
60,roten Wesen,starting_scream,no,no,yes,no,0,3529546,3533752
60,lila Wesen,ending_scream,no,no,no,yes,1,3536022,3541365
60,gelben Wesen,ending_melody,no,yes,no,no,2,3543634,3547771
60,grünen Wesen,starting_melody,yes,no,no,no,3,3550040,3552087
