subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
51,roten Wesen,starting_melody,yes,no,no,no,0,2346234,2350990
51,lila Wesen,ending_melody,no,yes,no,no,1,2353260,2359376
51,gelben Wesen,ending_scream,no,no,no,yes,2,2361645,2366733
51,grünen Wesen,starting_scream,no,no,yes,no,3,2369004,2370671
