subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
81,practice,0,ehrlich,IAT_green3.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,0,None,1500,750281,750782,750983
81,practice,1,sanft,IAT_green2.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,0,c,159,754093,754594,754796
81,practice,2,einsam,IAT_green3.bmp,green,starting_melody,melody,starting,c,negative,positive,ES_purple,0,None,1501,756554,757056,757258
81,practice,3,heiter,IAT_purple2.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,0,c,221,760351,760852,761054
81,practice,4,witzig,IAT_yellow1.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,1,m,172,762865,763366,763567
81,practice,5,feige,IAT_yellow1.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,125,764894,765395,765597
81,practice,6,kaputt,IAT_purple4.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,191,766828,767329,767531
81,practice,7,gerecht,IAT_purple3.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,0,c,355,768811,769312,769513
81,practice,8,gierig,IAT_purple3.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,82,771451,771952,772153
81,practice,9,sozial,IAT_yellow4.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,0,c,51,773338,773839,774040
81,practice,10,lustig,IAT_red4.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,0,c,79,775678,776179,776380
81,practice,11,lästig,IAT_green2.bmp,green,starting_melody,melody,starting,c,negative,positive,ES_purple,1,c,345,778099,778600,778802
81,practice,12,geizig,IAT_red3.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,365,780256,780757,780958
81,practice,13,human,IAT_red1.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,0,c,293,782439,782940,783141
81,practice,14,munter,IAT_yellow2.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,0,c,348,785026,785527,785728
81,practice,15,gesund,IAT_green1.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,1,m,554,787668,788169,788370
81,practice,16,sonnig,IAT_purple4.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,592,790061,790562,790763
81,practice,17,streng,IAT_red4.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,0,m,539,792498,792999,793200
81,practice,18,brutal,IAT_purple2.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,228,795368,795869,796070
81,practice,19,teuer,IAT_green1.bmp,green,starting_melody,melody,starting,c,negative,positive,ES_purple,1,c,448,797403,797905,798106
81,practice,20,morsch,IAT_yellow4.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,379,799681,800182,800383
81,practice,21,falsch,IAT_red1.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,383,801885,802386,802588
81,practice,22,schön,IAT_red3.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,385,804108,804609,804811
81,practice,23,krank,IAT_yellow2.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,0,m,526,806319,806820,807021
