subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
57,lila Wesen,starting_melody,yes,no,no,no,0,2248195,2252738
57,grünen Wesen,ending_melody,no,yes,no,no,1,2255007,2257437
57,roten Wesen,ending_scream,no,no,no,yes,2,2259706,2263423
57,gelben Wesen,starting_scream,no,no,yes,no,3,2265693,2267386
