subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
52,gelben Wesen,starting_scream,no,no,yes,no,0,2148619,2156051
52,lila Wesen,starting_melody,yes,no,no,no,1,2158321,2168747
52,roten Wesen,ending_scream,no,no,no,yes,2,2171018,2176082
52,grünen Wesen,ending_melody,no,yes,no,no,3,2178352,2182720
