subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
10,roten Wesen,starting_scream,no,no,yes,no,0,1376812,1381584
10,lila Wesen,ending_scream,no,no,no,yes,1,1383853,1387562
10,grünen Wesen,starting_melody,yes,no,no,no,2,1389832,1391967
10,gelben Wesen,ending_melody,no,yes,no,no,3,1394236,1395157
