subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
72,roten Wesen,ending_melody,no,yes,no,no,0,1574018,1580935
72,lila Wesen,starting_scream,no,no,yes,no,1,1583205,1588096
72,gelben Wesen,starting_melody,yes,no,no,no,2,1590366,1595193
72,grünen Wesen,ending_scream,no,no,no,yes,3,1597462,1600336
