ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
25	Water7.jpg	1	n	2.690436	labor4	2015-01-21_10.39.50.094000
25	Water8.jpg	1	n	1.168569	labor4	2015-01-21_10.39.50.094000
25	Water2.jpg	1	n	1.551674	labor4	2015-01-21_10.39.50.094000
25	Water4.jpg	1	n	1.143545	labor4	2015-01-21_10.39.50.094000
25	Water3.jpg	1	j	2.803212	labor4	2015-01-21_10.39.50.094000
25	Water1.jpg	1	n	1.828214	labor4	2015-01-21_10.39.50.094000
25	Water6.jpg	1	j	1.384745	labor4	2015-01-21_10.39.50.094000
25	Water5.jpg	1	n	0.981397	labor4	2015-01-21_10.39.50.094000
25	Aero07.jpg	2	j	1.887900	labor4	2015-01-21_10.39.50.094000
25	Aero02.jpg	2	n	1.594405	labor4	2015-01-21_10.39.50.094000
25	Aero01.jpg	2	n	0.982761	labor4	2015-01-21_10.39.50.094000
25	Aero08.jpg	2	n	0.646061	labor4	2015-01-21_10.39.50.094000
25	Aero04.jpg	2	n	2.069246	labor4	2015-01-21_10.39.50.094000
25	Aero05.jpg	2	n	0.700846	labor4	2015-01-21_10.39.50.094000
25	Aero03.jpg	2	n	0.718775	labor4	2015-01-21_10.39.50.094000
25	Aero06.jpg	2	n	0.571921	labor4	2015-01-21_10.39.50.094000
