ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
141	Water8.jpg	1	n	4.633120	labor5	2015-02-09_10.46.56.809000
141	Water6.jpg	1	n	1.286362	labor5	2015-02-09_10.46.56.809000
141	Water1.jpg	1	n	1.009807	labor5	2015-02-09_10.46.56.809000
141	Water2.jpg	1	n	1.384607	labor5	2015-02-09_10.46.56.809000
141	Water3.jpg	1	n	1.223110	labor5	2015-02-09_10.46.56.809000
141	Water5.jpg	1	n	1.270131	labor5	2015-02-09_10.46.56.809000
141	Water7.jpg	1	n	1.125886	labor5	2015-02-09_10.46.56.809000
141	Water4.jpg	1	n	2.134209	labor5	2015-02-09_10.46.56.809000
141	Aero02.jpg	2	n	2.513847	labor5	2015-02-09_10.46.56.809000
141	Aero03.jpg	2	n	0.602408	labor5	2015-02-09_10.46.56.809000
141	Aero08.jpg	2	n	0.948568	labor5	2015-02-09_10.46.56.809000
141	Aero07.jpg	2	n	0.818746	labor5	2015-02-09_10.46.56.809000
141	Aero06.jpg	2	n	0.721389	labor5	2015-02-09_10.46.56.809000
141	Aero01.jpg	2	n	0.936007	labor5	2015-02-09_10.46.56.809000
141	Aero05.jpg	2	n	0.779987	labor5	2015-02-09_10.46.56.809000
141	Aero04.jpg	2	n	0.650892	labor5	2015-02-09_10.46.56.809000
