ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
92	Water5.jpg	1	n	2.475950	labor4	2015-01-29_13.17.22.278000
92	Water8.jpg	1	j	2.212207	labor4	2015-01-29_13.17.22.278000
92	Water2.jpg	1	n	0.914778	labor4	2015-01-29_13.17.22.278000
92	Water4.jpg	1	n	0.648150	labor4	2015-01-29_13.17.22.278000
92	Water6.jpg	1	n	0.760072	labor4	2015-01-29_13.17.22.278000
92	Water7.jpg	1	n	1.415922	labor4	2015-01-29_13.17.22.278000
92	Water1.jpg	1	j	0.655803	labor4	2015-01-29_13.17.22.278000
92	Water3.jpg	1	n	0.695432	labor4	2015-01-29_13.17.22.278000
92	Aero07.jpg	2	n	1.105338	labor4	2015-01-29_13.17.22.278000
92	Aero08.jpg	2	n	0.749019	labor4	2015-01-29_13.17.22.278000
92	Aero04.jpg	2	n	0.595400	labor4	2015-01-29_13.17.22.278000
92	Aero02.jpg	2	n	0.236556	labor4	2015-01-29_13.17.22.278000
92	Aero03.jpg	2	n	0.221095	labor4	2015-01-29_13.17.22.278000
92	Aero05.jpg	2	n	0.301800	labor4	2015-01-29_13.17.22.278000
92	Aero01.jpg	2	n	0.932631	labor4	2015-01-29_13.17.22.278000
92	Aero06.jpg	2	n	0.417538	labor4	2015-01-29_13.17.22.278000
