ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
67	Water1.jpg	1	n	7.935947	labor2	2015-01-28_11.56.02.323000
67	Water2.jpg	1	n	1.872593	labor2	2015-01-28_11.56.02.323000
67	Water5.jpg	1	n	0.631182	labor2	2015-01-28_11.56.02.323000
67	Water7.jpg	1	n	1.476974	labor2	2015-01-28_11.56.02.323000
67	Water6.jpg	1	n	0.656301	labor2	2015-01-28_11.56.02.323000
67	Water3.jpg	1	n	1.503881	labor2	2015-01-28_11.56.02.323000
67	Water4.jpg	1	n	0.783842	labor2	2015-01-28_11.56.02.323000
67	Water8.jpg	1	n	0.641424	labor2	2015-01-28_11.56.02.323000
67	Aero06.jpg	2	n	1.774602	labor2	2015-01-28_11.56.02.323000
67	Aero02.jpg	2	n	0.851336	labor2	2015-01-28_11.56.02.323000
67	Aero01.jpg	2	n	0.734949	labor2	2015-01-28_11.56.02.323000
67	Aero07.jpg	2	n	0.648090	labor2	2015-01-28_11.56.02.323000
67	Aero03.jpg	2	n	0.976631	labor2	2015-01-28_11.56.02.323000
67	Aero05.jpg	2	n	1.106133	labor2	2015-01-28_11.56.02.323000
67	Aero08.jpg	2	n	1.853502	labor2	2015-01-28_11.56.02.323000
67	Aero04.jpg	2	n	2.826660	labor2	2015-01-28_11.56.02.323000
