ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
15	Water1.jpg	1	n	4.669274	labor8	2015-01-20_11.59.34.490000
15	Water4.jpg	1	n	2.084892	labor8	2015-01-20_11.59.34.490000
15	Water3.jpg	1	n	1.005191	labor8	2015-01-20_11.59.34.490000
15	Water8.jpg	1	n	0.865238	labor8	2015-01-20_11.59.34.490000
15	Water5.jpg	1	n	0.772134	labor8	2015-01-20_11.59.34.490000
15	Water7.jpg	1	n	0.518717	labor8	2015-01-20_11.59.34.490000
15	Water2.jpg	1	n	0.659508	labor8	2015-01-20_11.59.34.490000
15	Water6.jpg	1	n	1.124985	labor8	2015-01-20_11.59.34.490000
15	Aero03.jpg	2	n	1.544685	labor8	2015-01-20_11.59.34.490000
15	Aero04.jpg	2	n	0.635589	labor8	2015-01-20_11.59.34.490000
15	Aero05.jpg	2	n	0.777887	labor8	2015-01-20_11.59.34.490000
15	Aero07.jpg	2	n	0.791194	labor8	2015-01-20_11.59.34.490000
15	Aero08.jpg	2	n	0.889400	labor8	2015-01-20_11.59.34.490000
15	Aero06.jpg	2	n	0.956718	labor8	2015-01-20_11.59.34.490000
15	Aero01.jpg	2	n	1.643707	labor8	2015-01-20_11.59.34.490000
15	Aero02.jpg	2	n	0.636638	labor8	2015-01-20_11.59.34.490000
