ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
61	Water2.jpg	1	n	4.357937	labor5	2015-01-27_15.44.04.599000
61	Water5.jpg	1	n	0.974346	labor5	2015-01-27_15.44.04.599000
61	Water8.jpg	1	n	0.824900	labor5	2015-01-27_15.44.04.599000
61	Water6.jpg	1	j	2.835862	labor5	2015-01-27_15.44.04.599000
61	Water3.jpg	1	n	0.811016	labor5	2015-01-27_15.44.04.599000
61	Water4.jpg	1	n	0.662206	labor5	2015-01-27_15.44.04.599000
61	Water1.jpg	1	n	0.821994	labor5	2015-01-27_15.44.04.599000
61	Water7.jpg	1	n	0.573705	labor5	2015-01-27_15.44.04.599000
61	Aero07.jpg	2	n	2.287874	labor5	2015-01-27_15.44.04.599000
61	Aero01.jpg	2	n	0.877290	labor5	2015-01-27_15.44.04.599000
61	Aero04.jpg	2	n	0.615392	labor5	2015-01-27_15.44.04.599000
61	Aero08.jpg	2	n	1.265705	labor5	2015-01-27_15.44.04.599000
61	Aero02.jpg	2	n	0.746248	labor5	2015-01-27_15.44.04.599000
61	Aero05.jpg	2	n	1.106520	labor5	2015-01-27_15.44.04.599000
61	Aero03.jpg	2	n	0.407300	labor5	2015-01-27_15.44.04.599000
61	Aero06.jpg	2	n	0.351217	labor5	2015-01-27_15.44.04.599000
