ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
71	Water8.jpg	1	n	6.248467	labor4	2015-01-28_12.33.58.486000
71	Water7.jpg	1	n	1.738441	labor4	2015-01-28_12.33.58.486000
71	Water3.jpg	1	n	1.723495	labor4	2015-01-28_12.33.58.486000
71	Water2.jpg	1	n	0.911551	labor4	2015-01-28_12.33.58.486000
71	Water5.jpg	1	n	2.162922	labor4	2015-01-28_12.33.58.486000
71	Water6.jpg	1	n	0.995447	labor4	2015-01-28_12.33.58.486000
71	Water1.jpg	1	n	0.742220	labor4	2015-01-28_12.33.58.486000
71	Water4.jpg	1	n	0.898099	labor4	2015-01-28_12.33.58.486000
71	Aero08.jpg	2	n	1.755591	labor4	2015-01-28_12.33.58.486000
71	Aero07.jpg	2	n	0.953105	labor4	2015-01-28_12.33.58.486000
71	Aero05.jpg	2	n	1.450196	labor4	2015-01-28_12.33.58.486000
71	Aero03.jpg	2	n	0.416115	labor4	2015-01-28_12.33.58.486000
71	Aero02.jpg	2	n	0.638785	labor4	2015-01-28_12.33.58.486000
71	Aero06.jpg	2	n	0.391271	labor4	2015-01-28_12.33.58.486000
71	Aero04.jpg	2	n	0.473888	labor4	2015-01-28_12.33.58.486000
71	Aero01.jpg	2	n	0.570169	labor4	2015-01-28_12.33.58.486000
