ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
80	Water4.jpg	1	n	3.714149	labor8	2015-01-29_09.10.39.827000
80	Water7.jpg	1	n	1.484562	labor8	2015-01-29_09.10.39.827000
80	Water2.jpg	1	n	1.501859	labor8	2015-01-29_09.10.39.827000
80	Water8.jpg	1	n	1.098485	labor8	2015-01-29_09.10.39.827000
80	Water3.jpg	1	n	0.885599	labor8	2015-01-29_09.10.39.827000
80	Water6.jpg	1	n	1.016644	labor8	2015-01-29_09.10.39.827000
80	Water5.jpg	1	n	0.998656	labor8	2015-01-29_09.10.39.827000
80	Water1.jpg	1	n	0.882455	labor8	2015-01-29_09.10.39.827000
80	Aero03.jpg	2	n	1.648275	labor8	2015-01-29_09.10.39.827000
80	Aero01.jpg	2	n	0.896918	labor8	2015-01-29_09.10.39.827000
80	Aero06.jpg	2	n	0.911695	labor8	2015-01-29_09.10.39.827000
80	Aero08.jpg	2	n	1.016977	labor8	2015-01-29_09.10.39.827000
80	Aero02.jpg	2	n	1.016756	labor8	2015-01-29_09.10.39.827000
80	Aero05.jpg	2	n	0.780636	labor8	2015-01-29_09.10.39.827000
80	Aero07.jpg	2	n	0.768120	labor8	2015-01-29_09.10.39.827000
80	Aero04.jpg	2	n	1.832538	labor8	2015-01-29_09.10.39.827000
