ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
118	Water1.jpg	1	n	2.959467	labor4	2015-01-30_15.16.43.867000
118	Water6.jpg	1	n	1.212688	labor4	2015-01-30_15.16.43.867000
118	Water3.jpg	1	n	0.770438	labor4	2015-01-30_15.16.43.867000
118	Water2.jpg	1	n	0.342984	labor4	2015-01-30_15.16.43.867000
118	Water7.jpg	1	n	0.632558	labor4	2015-01-30_15.16.43.867000
118	Water4.jpg	1	n	0.593377	labor4	2015-01-30_15.16.43.867000
118	Water8.jpg	1	n	0.533103	labor4	2015-01-30_15.16.43.867000
118	Water5.jpg	1	n	0.723022	labor4	2015-01-30_15.16.43.867000
118	Aero01.jpg	2	n	1.073765	labor4	2015-01-30_15.16.43.867000
118	Aero05.jpg	2	n	0.437297	labor4	2015-01-30_15.16.43.867000
118	Aero02.jpg	2	n	0.256021	labor4	2015-01-30_15.16.43.867000
118	Aero04.jpg	2	n	0.277641	labor4	2015-01-30_15.16.43.867000
118	Aero06.jpg	2	n	0.412704	labor4	2015-01-30_15.16.43.867000
118	Aero03.jpg	2	n	0.485560	labor4	2015-01-30_15.16.43.867000
118	Aero07.jpg	2	n	0.356311	labor4	2015-01-30_15.16.43.867000
118	Aero08.jpg	2	n	0.337162	labor4	2015-01-30_15.16.43.867000
