ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
102	Water7.jpg	1	n	5.870951	labor5	2015-01-29_15.08.46.296000
102	Water1.jpg	1	n	1.740369	labor5	2015-01-29_15.08.46.296000
102	Water2.jpg	1	n	1.650982	labor5	2015-01-29_15.08.46.296000
102	Water6.jpg	1	n	1.607709	labor5	2015-01-29_15.08.46.296000
102	Water8.jpg	1	n	1.164166	labor5	2015-01-29_15.08.46.296000
102	Water3.jpg	1	n	1.332693	labor5	2015-01-29_15.08.46.296000
102	Water4.jpg	1	n	1.075516	labor5	2015-01-29_15.08.46.296000
102	Water5.jpg	1	n	0.821133	labor5	2015-01-29_15.08.46.296000
102	Aero01.jpg	2	n	2.849292	labor5	2015-01-29_15.08.46.296000
102	Aero04.jpg	2	n	0.746534	labor5	2015-01-29_15.08.46.296000
102	Aero08.jpg	2	n	0.318972	labor5	2015-01-29_15.08.46.296000
102	Aero03.jpg	2	n	0.591225	labor5	2015-01-29_15.08.46.296000
102	Aero05.jpg	2	n	0.735738	labor5	2015-01-29_15.08.46.296000
102	Aero02.jpg	2	n	0.590820	labor5	2015-01-29_15.08.46.296000
102	Aero07.jpg	2	n	0.529784	labor5	2015-01-29_15.08.46.296000
102	Aero06.jpg	2	n	0.800686	labor5	2015-01-29_15.08.46.296000
