ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
14	Water2.jpg	1	n	4.601826	labor1	2015-01-20_11.59.00.570000
14	Water6.jpg	1	n	0.390837	labor1	2015-01-20_11.59.00.570000
14	Water8.jpg	1	n	0.226614	labor1	2015-01-20_11.59.00.570000
14	Water1.jpg	1	n	0.096361	labor1	2015-01-20_11.59.00.570000
14	Water7.jpg	1	n	0.028119	labor1	2015-01-20_11.59.00.570000
14	Water3.jpg	1	n	0.167319	labor1	2015-01-20_11.59.00.570000
14	Water5.jpg	1	n	0.213159	labor1	2015-01-20_11.59.00.570000
14	Water4.jpg	1	n	0.207222	labor1	2015-01-20_11.59.00.570000
14	Aero06.jpg	2	n	0.360220	labor1	2015-01-20_11.59.00.570000
14	Aero01.jpg	2	n	3.195301	labor1	2015-01-20_11.59.00.570000
14	Aero03.jpg	2	n	1.560055	labor1	2015-01-20_11.59.00.570000
14	Aero07.jpg	2	j	6.089036	labor1	2015-01-20_11.59.00.570000
14	Aero04.jpg	2	j	3.444867	labor1	2015-01-20_11.59.00.570000
14	Aero05.jpg	2	n	0.890273	labor1	2015-01-20_11.59.00.570000
14	Aero08.jpg	2	j	3.082318	labor1	2015-01-20_11.59.00.570000
14	Aero02.jpg	2	n	0.740709	labor1	2015-01-20_11.59.00.570000
