ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
37	Water4.jpg	1	n	3.219505	labor4	2015-01-22_12.46.10.903000
37	Water3.jpg	1	n	5.865561	labor4	2015-01-22_12.46.10.903000
37	Water7.jpg	1	n	0.965101	labor4	2015-01-22_12.46.10.903000
37	Water2.jpg	1	n	0.821227	labor4	2015-01-22_12.46.10.903000
37	Water1.jpg	1	n	0.537545	labor4	2015-01-22_12.46.10.903000
37	Water6.jpg	1	n	0.760435	labor4	2015-01-22_12.46.10.903000
37	Water8.jpg	1	n	0.504489	labor4	2015-01-22_12.46.10.903000
37	Water5.jpg	1	n	0.552696	labor4	2015-01-22_12.46.10.903000
37	Aero05.jpg	2	n	0.708100	labor4	2015-01-22_12.46.10.903000
37	Aero01.jpg	2	n	1.724310	labor4	2015-01-22_12.46.10.903000
37	Aero07.jpg	2	n	0.301783	labor4	2015-01-22_12.46.10.903000
37	Aero02.jpg	2	n	0.317302	labor4	2015-01-22_12.46.10.903000
37	Aero08.jpg	2	n	0.379468	labor4	2015-01-22_12.46.10.903000
37	Aero04.jpg	2	n	0.522875	labor4	2015-01-22_12.46.10.903000
37	Aero06.jpg	2	n	0.502506	labor4	2015-01-22_12.46.10.903000
37	Aero03.jpg	2	n	0.639160	labor4	2015-01-22_12.46.10.903000
