ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
125	Water7.jpg	1	n	4.743998	labor5	2015-02-03_11.52.58.058000
125	Water6.jpg	1	n	2.232786	labor5	2015-02-03_11.52.58.058000
125	Water2.jpg	1	n	2.389723	labor5	2015-02-03_11.52.58.058000
125	Water1.jpg	1	n	1.226812	labor5	2015-02-03_11.52.58.058000
125	Water4.jpg	1	j	3.155133	labor5	2015-02-03_11.52.58.058000
125	Water3.jpg	1	n	1.182638	labor5	2015-02-03_11.52.58.058000
125	Water5.jpg	1	n	1.091326	labor5	2015-02-03_11.52.58.058000
125	Water8.jpg	1	n	1.401032	labor5	2015-02-03_11.52.58.058000
125	Aero05.jpg	2	n	1.836067	labor5	2015-02-03_11.52.58.058000
125	Aero08.jpg	2	n	2.511132	labor5	2015-02-03_11.52.58.058000
125	Aero01.jpg	2	n	1.643526	labor5	2015-02-03_11.52.58.058000
125	Aero03.jpg	2	n	1.139024	labor5	2015-02-03_11.52.58.058000
125	Aero04.jpg	2	n	1.092737	labor5	2015-02-03_11.52.58.058000
125	Aero02.jpg	2	n	2.079685	labor5	2015-02-03_11.52.58.058000
125	Aero06.jpg	2	n	0.765727	labor5	2015-02-03_11.52.58.058000
125	Aero07.jpg	2	j	4.383497	labor5	2015-02-03_11.52.58.058000
