ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
7	Water6.jpg	1	n	3.397541	labor1	2015-01-19_10.08.23.492000
7	Water3.jpg	1	n	0.752883	labor1	2015-01-19_10.08.23.492000
7	Water5.jpg	1	n	0.552168	labor1	2015-01-19_10.08.23.492000
7	Water7.jpg	1	n	0.371718	labor1	2015-01-19_10.08.23.492000
7	Water1.jpg	1	n	0.355057	labor1	2015-01-19_10.08.23.492000
7	Water8.jpg	1	n	0.420594	labor1	2015-01-19_10.08.23.492000
7	Water4.jpg	1	n	1.621857	labor1	2015-01-19_10.08.23.492000
7	Water2.jpg	1	n	1.569660	labor1	2015-01-19_10.08.23.492000
7	Aero05.jpg	2	n	0.990910	labor1	2015-01-19_10.08.23.492000
7	Aero08.jpg	2	n	0.331527	labor1	2015-01-19_10.08.23.492000
7	Aero06.jpg	2	n	0.301252	labor1	2015-01-19_10.08.23.492000
7	Aero03.jpg	2	n	0.301225	labor1	2015-01-19_10.08.23.492000
7	Aero01.jpg	2	n	0.262558	labor1	2015-01-19_10.08.23.492000
7	Aero07.jpg	2	n	0.344430	labor1	2015-01-19_10.08.23.492000
7	Aero02.jpg	2	n	0.515228	labor1	2015-01-19_10.08.23.492000
7	Aero04.jpg	2	n	0.356728	labor1	2015-01-19_10.08.23.492000
