ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
56	Water2.jpg	1	n	3.752893	labor4	2015-01-27_10.32.42.754000
56	Water8.jpg	1	n	1.115535	labor4	2015-01-27_10.32.42.754000
56	Water4.jpg	1	n	0.563215	labor4	2015-01-27_10.32.42.754000
56	Water7.jpg	1	n	0.764408	labor4	2015-01-27_10.32.42.754000
56	Water3.jpg	1	n	0.520759	labor4	2015-01-27_10.32.42.754000
56	Water5.jpg	1	n	0.657819	labor4	2015-01-27_10.32.42.754000
56	Water6.jpg	1	n	0.555223	labor4	2015-01-27_10.32.42.754000
56	Water1.jpg	1	n	0.659341	labor4	2015-01-27_10.32.42.754000
56	Aero04.jpg	2	n	2.665427	labor4	2015-01-27_10.32.42.754000
56	Aero05.jpg	2	n	0.855815	labor4	2015-01-27_10.32.42.754000
56	Aero02.jpg	2	n	0.942988	labor4	2015-01-27_10.32.42.754000
56	Aero07.jpg	2	n	0.867748	labor4	2015-01-27_10.32.42.754000
56	Aero01.jpg	2	n	0.730791	labor4	2015-01-27_10.32.42.754000
56	Aero03.jpg	2	n	1.661511	labor4	2015-01-27_10.32.42.754000
56	Aero06.jpg	2	n	0.715239	labor4	2015-01-27_10.32.42.754000
56	Aero08.jpg	2	n	1.210595	labor4	2015-01-27_10.32.42.754000
