ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
142	Water3.jpg	1	n	4.359716	labor5	2015-02-10_14.29.43.392000
142	Water4.jpg	1	n	1.456405	labor5	2015-02-10_14.29.43.392000
142	Water6.jpg	1	n	0.654120	labor5	2015-02-10_14.29.43.392000
142	Water2.jpg	1	n	0.728121	labor5	2015-02-10_14.29.43.392000
142	Water8.jpg	1	n	0.424145	labor5	2015-02-10_14.29.43.392000
142	Water7.jpg	1	n	0.512128	labor5	2015-02-10_14.29.43.392000
142	Water5.jpg	1	n	0.529284	labor5	2015-02-10_14.29.43.392000
142	Water1.jpg	1	n	0.567540	labor5	2015-02-10_14.29.43.392000
142	Aero02.jpg	2	n	2.033853	labor5	2015-02-10_14.29.43.392000
142	Aero03.jpg	2	n	1.582140	labor5	2015-02-10_14.29.43.392000
142	Aero08.jpg	2	n	0.422827	labor5	2015-02-10_14.29.43.392000
142	Aero04.jpg	2	n	0.237806	labor5	2015-02-10_14.29.43.392000
142	Aero07.jpg	2	n	0.301413	labor5	2015-02-10_14.29.43.392000
142	Aero06.jpg	2	n	0.319473	labor5	2015-02-10_14.29.43.392000
142	Aero05.jpg	2	n	0.372270	labor5	2015-02-10_14.29.43.392000
142	Aero01.jpg	2	n	2.509972	labor5	2015-02-10_14.29.43.392000
