ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
103	Water8.jpg	1	n	2.871056	labor8	2015-01-29_15.10.12.270000
103	Water5.jpg	1	n	0.647088	labor8	2015-01-29_15.10.12.270000
103	Water3.jpg	1	n	0.593185	labor8	2015-01-29_15.10.12.270000
103	Water2.jpg	1	n	0.283795	labor8	2015-01-29_15.10.12.270000
103	Water6.jpg	1	n	0.314615	labor8	2015-01-29_15.10.12.270000
103	Water4.jpg	1	n	0.312717	labor8	2015-01-29_15.10.12.270000
103	Water1.jpg	1	n	1.215224	labor8	2015-01-29_15.10.12.270000
103	Water7.jpg	1	n	0.569677	labor8	2015-01-29_15.10.12.270000
103	Aero02.jpg	2	n	1.644980	labor8	2015-01-29_15.10.12.270000
103	Aero01.jpg	2	n	0.659143	labor8	2015-01-29_15.10.12.270000
103	Aero05.jpg	2	j	2.537796	labor8	2015-01-29_15.10.12.270000
103	Aero06.jpg	2	n	0.348012	labor8	2015-01-29_15.10.12.270000
103	Aero03.jpg	2	n	0.436253	labor8	2015-01-29_15.10.12.270000
103	Aero07.jpg	2	n	0.275368	labor8	2015-01-29_15.10.12.270000
103	Aero08.jpg	2	n	0.522473	labor8	2015-01-29_15.10.12.270000
103	Aero04.jpg	2	n	0.511346	labor8	2015-01-29_15.10.12.270000
