ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
131	Water7.jpg	1	n	3.409416	labor4	2015-02-04_12.12.53.947000
131	Water8.jpg	1	n	1.218511	labor4	2015-02-04_12.12.53.947000
131	Water4.jpg	1	n	0.821209	labor4	2015-02-04_12.12.53.947000
131	Water1.jpg	1	n	0.975620	labor4	2015-02-04_12.12.53.947000
131	Water6.jpg	1	n	1.331812	labor4	2015-02-04_12.12.53.947000
131	Water2.jpg	1	n	1.669796	labor4	2015-02-04_12.12.53.947000
131	Water3.jpg	1	n	1.065709	labor4	2015-02-04_12.12.53.947000
131	Water5.jpg	1	n	1.108450	labor4	2015-02-04_12.12.53.947000
131	Aero04.jpg	2	n	1.290442	labor4	2015-02-04_12.12.53.947000
131	Aero05.jpg	2	n	0.623919	labor4	2015-02-04_12.12.53.947000
131	Aero08.jpg	2	n	0.710744	labor4	2015-02-04_12.12.53.947000
131	Aero06.jpg	2	n	1.705472	labor4	2015-02-04_12.12.53.947000
131	Aero03.jpg	2	n	0.984147	labor4	2015-02-04_12.12.53.947000
131	Aero02.jpg	2	n	0.462573	labor4	2015-02-04_12.12.53.947000
131	Aero07.jpg	2	n	0.630710	labor4	2015-02-04_12.12.53.947000
131	Aero01.jpg	2	n	0.679567	labor4	2015-02-04_12.12.53.947000
