ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
109	Water2.jpg	1	n	3.988497	labor5	2015-01-30_10.42.12.584000
109	Water3.jpg	1	n	1.142607	labor5	2015-01-30_10.42.12.584000
109	Water7.jpg	1	n	1.030264	labor5	2015-01-30_10.42.12.584000
109	Water4.jpg	1	n	0.697295	labor5	2015-01-30_10.42.12.584000
109	Water6.jpg	1	n	2.000115	labor5	2015-01-30_10.42.12.584000
109	Water5.jpg	1	n	1.101331	labor5	2015-01-30_10.42.12.584000
109	Water1.jpg	1	n	0.549277	labor5	2015-01-30_10.42.12.584000
109	Water8.jpg	1	n	0.596784	labor5	2015-01-30_10.42.12.584000
109	Aero03.jpg	2	n	0.954172	labor5	2015-01-30_10.42.12.584000
109	Aero06.jpg	2	n	0.562599	labor5	2015-01-30_10.42.12.584000
109	Aero02.jpg	2	n	0.389731	labor5	2015-01-30_10.42.12.584000
109	Aero01.jpg	2	n	0.947828	labor5	2015-01-30_10.42.12.584000
109	Aero07.jpg	2	n	0.699273	labor5	2015-01-30_10.42.12.584000
109	Aero04.jpg	2	n	0.929492	labor5	2015-01-30_10.42.12.584000
109	Aero08.jpg	2	n	0.426317	labor5	2015-01-30_10.42.12.584000
109	Aero05.jpg	2	n	0.413162	labor5	2015-01-30_10.42.12.584000
