ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
75	Water5.jpg	1	n	4.147448	labor5	2015-01-28_13.00.54.250000
75	Water4.jpg	1	n	0.684385	labor5	2015-01-28_13.00.54.250000
75	Water2.jpg	1	n	0.475303	labor5	2015-01-28_13.00.54.250000
75	Water3.jpg	1	n	0.414725	labor5	2015-01-28_13.00.54.250000
75	Water1.jpg	1	n	0.531073	labor5	2015-01-28_13.00.54.250000
75	Water6.jpg	1	n	0.646993	labor5	2015-01-28_13.00.54.250000
75	Water8.jpg	1	n	0.376618	labor5	2015-01-28_13.00.54.250000
75	Water7.jpg	1	n	0.353376	labor5	2015-01-28_13.00.54.250000
75	Aero02.jpg	2	n	1.921484	labor5	2015-01-28_13.00.54.250000
75	Aero07.jpg	2	n	0.398272	labor5	2015-01-28_13.00.54.250000
75	Aero03.jpg	2	n	0.084464	labor5	2015-01-28_13.00.54.250000
75	Aero05.jpg	2	n	0.348211	labor5	2015-01-28_13.00.54.250000
75	Aero08.jpg	2	n	0.304970	labor5	2015-01-28_13.00.54.250000
75	Aero06.jpg	2	n	0.471864	labor5	2015-01-28_13.00.54.250000
75	Aero01.jpg	2	n	0.392663	labor5	2015-01-28_13.00.54.250000
75	Aero04.jpg	2	n	0.641695	labor5	2015-01-28_13.00.54.250000
