ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
129	Water1.jpg	1	n	3.855393	labor4	2015-02-04_11.22.12.378000
129	Water4.jpg	1	n	1.105639	labor4	2015-02-04_11.22.12.378000
129	Water3.jpg	1	n	1.692257	labor4	2015-02-04_11.22.12.378000
129	Water8.jpg	1	n	2.120220	labor4	2015-02-04_11.22.12.378000
129	Water5.jpg	1	n	0.792719	labor4	2015-02-04_11.22.12.378000
129	Water7.jpg	1	n	1.168594	labor4	2015-02-04_11.22.12.378000
129	Water2.jpg	1	n	1.175718	labor4	2015-02-04_11.22.12.378000
129	Water6.jpg	1	n	0.936116	labor4	2015-02-04_11.22.12.378000
129	Aero08.jpg	2	n	3.486938	labor4	2015-02-04_11.22.12.378000
129	Aero05.jpg	2	n	1.397262	labor4	2015-02-04_11.22.12.378000
129	Aero01.jpg	2	n	0.433836	labor4	2015-02-04_11.22.12.378000
129	Aero07.jpg	2	n	0.485487	labor4	2015-02-04_11.22.12.378000
129	Aero06.jpg	2	n	0.261444	labor4	2015-02-04_11.22.12.378000
129	Aero04.jpg	2	n	0.283437	labor4	2015-02-04_11.22.12.378000
129	Aero02.jpg	2	n	0.395876	labor4	2015-02-04_11.22.12.378000
129	Aero03.jpg	2	n	0.450337	labor4	2015-02-04_11.22.12.378000
