ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
82	Water6.jpg	1	n	3.382719	labor4	2015-01-29_10.33.40.298000
82	Water7.jpg	1	n	2.179533	labor4	2015-01-29_10.33.40.298000
82	Water5.jpg	1	n	2.065721	labor4	2015-01-29_10.33.40.298000
82	Water8.jpg	1	n	1.212727	labor4	2015-01-29_10.33.40.298000
82	Water1.jpg	1	n	1.148117	labor4	2015-01-29_10.33.40.298000
82	Water3.jpg	1	j	2.926722	labor4	2015-01-29_10.33.40.298000
82	Water2.jpg	1	n	1.281174	labor4	2015-01-29_10.33.40.298000
82	Water4.jpg	1	n	1.181116	labor4	2015-01-29_10.33.40.298000
82	Aero02.jpg	2	n	0.711353	labor4	2015-01-29_10.33.40.298000
82	Aero08.jpg	2	n	1.351109	labor4	2015-01-29_10.33.40.298000
82	Aero01.jpg	2	n	0.741199	labor4	2015-01-29_10.33.40.298000
82	Aero05.jpg	2	n	0.700328	labor4	2015-01-29_10.33.40.298000
82	Aero03.jpg	2	n	0.832177	labor4	2015-01-29_10.33.40.298000
82	Aero06.jpg	2	n	0.546947	labor4	2015-01-29_10.33.40.298000
82	Aero04.jpg	2	n	0.704657	labor4	2015-01-29_10.33.40.298000
82	Aero07.jpg	2	n	0.719605	labor4	2015-01-29_10.33.40.298000
