ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
136	Water4.jpg	1	n	2.998762	labor4	2015-02-05_14.11.28.210000
136	Water3.jpg	1	n	1.727187	labor4	2015-02-05_14.11.28.210000
136	Water8.jpg	1	n	0.832463	labor4	2015-02-05_14.11.28.210000
136	Water5.jpg	1	n	0.820792	labor4	2015-02-05_14.11.28.210000
136	Water7.jpg	1	n	0.684667	labor4	2015-02-05_14.11.28.210000
136	Water1.jpg	1	n	0.582651	labor4	2015-02-05_14.11.28.210000
136	Water6.jpg	1	n	0.400368	labor4	2015-02-05_14.11.28.210000
136	Water2.jpg	1	n	0.614199	labor4	2015-02-05_14.11.28.210000
136	Aero07.jpg	2	n	0.927971	labor4	2015-02-05_14.11.28.210000
136	Aero06.jpg	2	n	0.230946	labor4	2015-02-05_14.11.28.210000
136	Aero08.jpg	2	n	0.029648	labor4	2015-02-05_14.11.28.210000
136	Aero04.jpg	2	n	0.040482	labor4	2015-02-05_14.11.28.210000
136	Aero05.jpg	2	n	0.186420	labor4	2015-02-05_14.11.28.210000
136	Aero02.jpg	2	n	0.309951	labor4	2015-02-05_14.11.28.210000
136	Aero03.jpg	2	n	0.404613	labor4	2015-02-05_14.11.28.210000
136	Aero01.jpg	2	n	0.373563	labor4	2015-02-05_14.11.28.210000
