ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
126	Water6.jpg	1	n	2.768330	labor4	2015-02-03_12.47.15.819000
126	Water3.jpg	1	n	0.575684	labor4	2015-02-03_12.47.15.819000
126	Water5.jpg	1	n	0.665267	labor4	2015-02-03_12.47.15.819000
126	Water1.jpg	1	n	1.077840	labor4	2015-02-03_12.47.15.819000
126	Water2.jpg	1	n	0.779474	labor4	2015-02-03_12.47.15.819000
126	Water8.jpg	1	n	0.476576	labor4	2015-02-03_12.47.15.819000
126	Water4.jpg	1	n	0.426686	labor4	2015-02-03_12.47.15.819000
126	Water7.jpg	1	n	0.381890	labor4	2015-02-03_12.47.15.819000
126	Aero07.jpg	2	n	1.532104	labor4	2015-02-03_12.47.15.819000
126	Aero06.jpg	2	n	0.428734	labor4	2015-02-03_12.47.15.819000
126	Aero03.jpg	2	n	0.445323	labor4	2015-02-03_12.47.15.819000
126	Aero02.jpg	2	n	0.527942	labor4	2015-02-03_12.47.15.819000
126	Aero01.jpg	2	n	0.405835	labor4	2015-02-03_12.47.15.819000
126	Aero08.jpg	2	n	0.360910	labor4	2015-02-03_12.47.15.819000
126	Aero05.jpg	2	n	0.178400	labor4	2015-02-03_12.47.15.819000
126	Aero04.jpg	2	n	0.411092	labor4	2015-02-03_12.47.15.819000
