ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
70	Water6.jpg	1	n	4.704501	labor8	2015-01-28_12.30.57.205000
70	Water2.jpg	1	n	0.800260	labor8	2015-01-28_12.30.57.205000
70	Water5.jpg	1	n	0.492118	labor8	2015-01-28_12.30.57.205000
70	Water8.jpg	1	n	0.294360	labor8	2015-01-28_12.30.57.205000
70	Water3.jpg	1	n	0.183326	labor8	2015-01-28_12.30.57.205000
70	Water1.jpg	1	n	0.230493	labor8	2015-01-28_12.30.57.205000
70	Water4.jpg	1	n	0.217175	labor8	2015-01-28_12.30.57.205000
70	Water7.jpg	1	n	0.227523	labor8	2015-01-28_12.30.57.205000
70	Aero03.jpg	2	n	0.775374	labor8	2015-01-28_12.30.57.205000
70	Aero04.jpg	2	n	0.343179	labor8	2015-01-28_12.30.57.205000
70	Aero05.jpg	2	n	0.160223	labor8	2015-01-28_12.30.57.205000
70	Aero08.jpg	2	n	0.194152	labor8	2015-01-28_12.30.57.205000
70	Aero02.jpg	2	n	0.223810	labor8	2015-01-28_12.30.57.205000
70	Aero01.jpg	2	n	0.234732	labor8	2015-01-28_12.30.57.205000
70	Aero07.jpg	2	n	0.236538	labor8	2015-01-28_12.30.57.205000
70	Aero06.jpg	2	n	0.065243	labor8	2015-01-28_12.30.57.205000
