ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
57	Water2.jpg	1	n	2.715326	labor5	2015-01-27_11.54.39.899000
57	Water8.jpg	1	n	1.309943	labor5	2015-01-27_11.54.39.899000
57	Water4.jpg	1	n	1.178926	labor5	2015-01-27_11.54.39.899000
57	Water3.jpg	1	n	1.162695	labor5	2015-01-27_11.54.39.899000
57	Water1.jpg	1	n	1.497347	labor5	2015-01-27_11.54.39.899000
57	Water6.jpg	1	n	1.050639	labor5	2015-01-27_11.54.39.899000
57	Water7.jpg	1	j	6.308706	labor5	2015-01-27_11.54.39.899000
57	Water5.jpg	1	n	1.556926	labor5	2015-01-27_11.54.39.899000
57	Aero05.jpg	2	n	1.074973	labor5	2015-01-27_11.54.39.899000
57	Aero01.jpg	2	n	0.761020	labor5	2015-01-27_11.54.39.899000
57	Aero06.jpg	2	n	0.376229	labor5	2015-01-27_11.54.39.899000
57	Aero07.jpg	2	n	0.654816	labor5	2015-01-27_11.54.39.899000
57	Aero03.jpg	2	n	0.660503	labor5	2015-01-27_11.54.39.899000
57	Aero02.jpg	2	n	0.660103	labor5	2015-01-27_11.54.39.899000
57	Aero04.jpg	2	n	0.586094	labor5	2015-01-27_11.54.39.899000
57	Aero08.jpg	2	n	1.068665	labor5	2015-01-27_11.54.39.899000
