ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
93	Water7.jpg	1	n	4.126596	labor8	2015-01-29_13.17.55.469000
93	Water6.jpg	1	n	1.464311	labor8	2015-01-29_13.17.55.469000
93	Water2.jpg	1	n	1.707690	labor8	2015-01-29_13.17.55.469000
93	Water5.jpg	1	n	1.464849	labor8	2015-01-29_13.17.55.469000
93	Water8.jpg	1	n	1.088689	labor8	2015-01-29_13.17.55.469000
93	Water1.jpg	1	n	0.795432	labor8	2015-01-29_13.17.55.469000
93	Water3.jpg	1	n	0.669332	labor8	2015-01-29_13.17.55.469000
93	Water4.jpg	1	n	0.636676	labor8	2015-01-29_13.17.55.469000
93	Aero01.jpg	2	n	0.541977	labor8	2015-01-29_13.17.55.469000
93	Aero03.jpg	2	n	0.377856	labor8	2015-01-29_13.17.55.469000
93	Aero07.jpg	2	n	0.318897	labor8	2015-01-29_13.17.55.469000
93	Aero06.jpg	2	n	0.325369	labor8	2015-01-29_13.17.55.469000
93	Aero08.jpg	2	n	1.414288	labor8	2015-01-29_13.17.55.469000
93	Aero02.jpg	2	n	0.363902	labor8	2015-01-29_13.17.55.469000
93	Aero05.jpg	2	n	0.292353	labor8	2015-01-29_13.17.55.469000
93	Aero04.jpg	2	n	0.377487	labor8	2015-01-29_13.17.55.469000
