ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
34	Water1.jpg	1	n	6.504791	labor4	2015-01-22_11.23.22.497000
34	Water8.jpg	1	n	1.704475	labor4	2015-01-22_11.23.22.497000
34	Water4.jpg	1	n	0.853881	labor4	2015-01-22_11.23.22.497000
34	Water7.jpg	1	n	0.904108	labor4	2015-01-22_11.23.22.497000
34	Water2.jpg	1	n	3.445087	labor4	2015-01-22_11.23.22.497000
34	Water5.jpg	1	n	1.017596	labor4	2015-01-22_11.23.22.497000
34	Water6.jpg	1	n	1.504575	labor4	2015-01-22_11.23.22.497000
34	Water3.jpg	1	n	1.783685	labor4	2015-01-22_11.23.22.497000
34	Aero07.jpg	2	j	2.465548	labor4	2015-01-22_11.23.22.497000
34	Aero04.jpg	2	j	1.893749	labor4	2015-01-22_11.23.22.497000
34	Aero06.jpg	2	n	1.527577	labor4	2015-01-22_11.23.22.497000
34	Aero08.jpg	2	n	0.770584	labor4	2015-01-22_11.23.22.497000
34	Aero05.jpg	2	n	1.115889	labor4	2015-01-22_11.23.22.497000
34	Aero01.jpg	2	n	0.673948	labor4	2015-01-22_11.23.22.497000
34	Aero03.jpg	2	j	1.427465	labor4	2015-01-22_11.23.22.497000
34	Aero02.jpg	2	n	1.258988	labor4	2015-01-22_11.23.22.497000
