ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
38	Water8.jpg	1	n	6.040314	labor2	2015-01-22_13.29.59.725000
38	Water7.jpg	1	n	0.614061	labor2	2015-01-22_13.29.59.725000
38	Water2.jpg	1	n	0.474224	labor2	2015-01-22_13.29.59.725000
38	Water5.jpg	1	n	0.688800	labor2	2015-01-22_13.29.59.725000
38	Water4.jpg	1	n	0.417960	labor2	2015-01-22_13.29.59.725000
38	Water3.jpg	1	n	0.691408	labor2	2015-01-22_13.29.59.725000
38	Water6.jpg	1	n	0.431578	labor2	2015-01-22_13.29.59.725000
38	Water1.jpg	1	n	0.446677	labor2	2015-01-22_13.29.59.725000
38	Aero07.jpg	2	n	2.033011	labor2	2015-01-22_13.29.59.725000
38	Aero05.jpg	2	n	0.786351	labor2	2015-01-22_13.29.59.725000
38	Aero04.jpg	2	n	0.326157	labor2	2015-01-22_13.29.59.725000
38	Aero06.jpg	2	n	0.277344	labor2	2015-01-22_13.29.59.725000
38	Aero02.jpg	2	n	0.261537	labor2	2015-01-22_13.29.59.725000
38	Aero01.jpg	2	n	0.234178	labor2	2015-01-22_13.29.59.725000
38	Aero08.jpg	2	n	0.258910	labor2	2015-01-22_13.29.59.725000
38	Aero03.jpg	2	n	0.276491	labor2	2015-01-22_13.29.59.725000
