ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
50	Water8.jpg	1	j	3.559349	labor2	2015-01-26_13.58.26.461000
50	Water7.jpg	1	j	2.011052	labor2	2015-01-26_13.58.26.461000
50	Water5.jpg	1	j	1.207762	labor2	2015-01-26_13.58.26.461000
50	Water6.jpg	1	j	1.143188	labor2	2015-01-26_13.58.26.461000
50	Water1.jpg	1	j	0.657373	labor2	2015-01-26_13.58.26.461000
50	Water3.jpg	1	j	0.701987	labor2	2015-01-26_13.58.26.461000
50	Water4.jpg	1	j	1.218121	labor2	2015-01-26_13.58.26.461000
50	Water2.jpg	1	j	0.786912	labor2	2015-01-26_13.58.26.461000
50	Aero02.jpg	2	j	1.574401	labor2	2015-01-26_13.58.26.461000
50	Aero06.jpg	2	j	0.698694	labor2	2015-01-26_13.58.26.461000
50	Aero08.jpg	2	j	0.484272	labor2	2015-01-26_13.58.26.461000
50	Aero03.jpg	2	j	0.504741	labor2	2015-01-26_13.58.26.461000
50	Aero07.jpg	2	j	0.672358	labor2	2015-01-26_13.58.26.461000
50	Aero05.jpg	2	j	1.031758	labor2	2015-01-26_13.58.26.461000
50	Aero04.jpg	2	j	0.585881	labor2	2015-01-26_13.58.26.461000
50	Aero01.jpg	2	j	0.581516	labor2	2015-01-26_13.58.26.461000
