ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
29	Water8.jpg	1	n	3.865100	labor4	2015-01-21_12.19.04.531000
29	Water7.jpg	1	n	1.971973	labor4	2015-01-21_12.19.04.531000
29	Water4.jpg	1	n	2.814279	labor4	2015-01-21_12.19.04.531000
29	Water2.jpg	1	n	2.157971	labor4	2015-01-21_12.19.04.531000
29	Water6.jpg	1	n	1.715546	labor4	2015-01-21_12.19.04.531000
29	Water1.jpg	1	n	1.821160	labor4	2015-01-21_12.19.04.531000
29	Water5.jpg	1	n	2.983649	labor4	2015-01-21_12.19.04.531000
29	Water3.jpg	1	n	2.260773	labor4	2015-01-21_12.19.04.531000
29	Aero07.jpg	2	n	1.865726	labor4	2015-01-21_12.19.04.531000
29	Aero03.jpg	2	n	1.070340	labor4	2015-01-21_12.19.04.531000
29	Aero01.jpg	2	n	0.881547	labor4	2015-01-21_12.19.04.531000
29	Aero02.jpg	2	n	0.727853	labor4	2015-01-21_12.19.04.531000
29	Aero04.jpg	2	n	0.726817	labor4	2015-01-21_12.19.04.531000
29	Aero08.jpg	2	n	0.673268	labor4	2015-01-21_12.19.04.531000
29	Aero06.jpg	2	n	0.753541	labor4	2015-01-21_12.19.04.531000
29	Aero05.jpg	2	n	0.739661	labor4	2015-01-21_12.19.04.531000
