ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
112	Water5.jpg	1	n	4.263646	labor5	2015-01-30_11.31.33.626000
112	Water8.jpg	1	n	1.357375	labor5	2015-01-30_11.31.33.626000
112	Water6.jpg	1	n	0.584953	labor5	2015-01-30_11.31.33.626000
112	Water1.jpg	1	n	0.488454	labor5	2015-01-30_11.31.33.626000
112	Water2.jpg	1	n	0.900666	labor5	2015-01-30_11.31.33.626000
112	Water7.jpg	1	n	0.640769	labor5	2015-01-30_11.31.33.626000
112	Water4.jpg	1	n	0.799266	labor5	2015-01-30_11.31.33.626000
112	Water3.jpg	1	n	0.519466	labor5	2015-01-30_11.31.33.626000
112	Aero07.jpg	2	n	1.303899	labor5	2015-01-30_11.31.33.626000
112	Aero02.jpg	2	n	0.553934	labor5	2015-01-30_11.31.33.626000
112	Aero03.jpg	2	n	0.582443	labor5	2015-01-30_11.31.33.626000
112	Aero08.jpg	2	n	0.575441	labor5	2015-01-30_11.31.33.626000
112	Aero06.jpg	2	n	1.372042	labor5	2015-01-30_11.31.33.626000
112	Aero04.jpg	2	n	0.678969	labor5	2015-01-30_11.31.33.626000
112	Aero05.jpg	2	n	0.652735	labor5	2015-01-30_11.31.33.626000
112	Aero01.jpg	2	n	0.640528	labor5	2015-01-30_11.31.33.626000
