ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
6	Water6.jpg	1	n	6.444573	labor6	2015-01-15_15.34.59.582000
6	Water7.jpg	1	n	1.269625	labor6	2015-01-15_15.34.59.582000
6	Water3.jpg	1	n	1.501592	labor6	2015-01-15_15.34.59.582000
6	Water8.jpg	1	n	0.947989	labor6	2015-01-15_15.34.59.582000
6	Water4.jpg	1	n	0.972190	labor6	2015-01-15_15.34.59.582000
6	Water1.jpg	1	n	2.906296	labor6	2015-01-15_15.34.59.582000
6	Water5.jpg	1	n	0.913854	labor6	2015-01-15_15.34.59.582000
6	Water2.jpg	1	n	1.218295	labor6	2015-01-15_15.34.59.582000
6	Aero01.jpg	2	n	1.476335	labor6	2015-01-15_15.34.59.582000
6	Aero05.jpg	2	n	2.494182	labor6	2015-01-15_15.34.59.582000
6	Aero03.jpg	2	n	0.750977	labor6	2015-01-15_15.34.59.582000
6	Aero02.jpg	2	n	0.744773	labor6	2015-01-15_15.34.59.582000
6	Aero07.jpg	2	n	0.717774	labor6	2015-01-15_15.34.59.582000
6	Aero08.jpg	2	n	0.629788	labor6	2015-01-15_15.34.59.582000
6	Aero06.jpg	2	n	1.270809	labor6	2015-01-15_15.34.59.582000
6	Aero04.jpg	2	n	0.968532	labor6	2015-01-15_15.34.59.582000
