ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
17	Water5.jpg	1	n	3.972378	labor4	2015-01-20_12.43.55.024000
17	Water3.jpg	1	n	7.006544	labor4	2015-01-20_12.43.55.024000
17	Water6.jpg	1	n	1.905088	labor4	2015-01-20_12.43.55.024000
17	Water7.jpg	1	n	1.305751	labor4	2015-01-20_12.43.55.024000
17	Water1.jpg	1	n	0.686448	labor4	2015-01-20_12.43.55.024000
17	Water8.jpg	1	n	0.773524	labor4	2015-01-20_12.43.55.024000
17	Water4.jpg	1	n	1.318955	labor4	2015-01-20_12.43.55.024000
17	Water2.jpg	1	n	0.830528	labor4	2015-01-20_12.43.55.024000
17	Aero07.jpg	2	n	1.870448	labor4	2015-01-20_12.43.55.024000
17	Aero04.jpg	2	n	1.316670	labor4	2015-01-20_12.43.55.024000
17	Aero05.jpg	2	n	1.039399	labor4	2015-01-20_12.43.55.024000
17	Aero06.jpg	2	n	1.300444	labor4	2015-01-20_12.43.55.024000
17	Aero03.jpg	2	n	0.856466	labor4	2015-01-20_12.43.55.024000
17	Aero02.jpg	2	n	1.895908	labor4	2015-01-20_12.43.55.024000
17	Aero08.jpg	2	n	2.000054	labor4	2015-01-20_12.43.55.024000
17	Aero01.jpg	2	n	0.893238	labor4	2015-01-20_12.43.55.024000
