ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
77	Water8.jpg	1	n	5.358383	labor4	2015-01-28_15.28.24.407000
77	Water4.jpg	1	n	5.260713	labor4	2015-01-28_15.28.24.407000
77	Water1.jpg	1	n	1.239458	labor4	2015-01-28_15.28.24.407000
77	Water3.jpg	1	n	2.044651	labor4	2015-01-28_15.28.24.407000
77	Water5.jpg	1	n	2.585859	labor4	2015-01-28_15.28.24.407000
77	Water2.jpg	1	n	0.599741	labor4	2015-01-28_15.28.24.407000
77	Water7.jpg	1	n	0.283135	labor4	2015-01-28_15.28.24.407000
77	Water6.jpg	1	n	0.262854	labor4	2015-01-28_15.28.24.407000
77	Aero03.jpg	2	n	2.704831	labor4	2015-01-28_15.28.24.407000
77	Aero07.jpg	2	n	0.285886	labor4	2015-01-28_15.28.24.407000
77	Aero04.jpg	2	n	0.674968	labor4	2015-01-28_15.28.24.407000
77	Aero05.jpg	2	n	0.721398	labor4	2015-01-28_15.28.24.407000
77	Aero06.jpg	2	n	0.387940	labor4	2015-01-28_15.28.24.407000
77	Aero02.jpg	2	n	0.343039	labor4	2015-01-28_15.28.24.407000
77	Aero01.jpg	2	n	0.384044	labor4	2015-01-28_15.28.24.407000
77	Aero08.jpg	2	n	0.328739	labor4	2015-01-28_15.28.24.407000
