ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
113	Water5.jpg	1	n	9.981556	labor2	2015-01-30_11.35.12.922000
113	Water8.jpg	1	n	2.455228	labor2	2015-01-30_11.35.12.922000
113	Water3.jpg	1	j	4.240726	labor2	2015-01-30_11.35.12.922000
113	Water6.jpg	1	n	4.376394	labor2	2015-01-30_11.35.12.922000
113	Water1.jpg	1	n	2.303042	labor2	2015-01-30_11.35.12.922000
113	Water2.jpg	1	n	1.613601	labor2	2015-01-30_11.35.12.922000
113	Water7.jpg	1	n	0.854806	labor2	2015-01-30_11.35.12.922000
113	Water4.jpg	1	n	1.239266	labor2	2015-01-30_11.35.12.922000
113	Aero07.jpg	2	n	2.150040	labor2	2015-01-30_11.35.12.922000
113	Aero04.jpg	2	n	0.880202	labor2	2015-01-30_11.35.12.922000
113	Aero08.jpg	2	n	1.170561	labor2	2015-01-30_11.35.12.922000
113	Aero03.jpg	2	n	1.231187	labor2	2015-01-30_11.35.12.922000
113	Aero01.jpg	2	n	0.573456	labor2	2015-01-30_11.35.12.922000
113	Aero05.jpg	2	n	0.677077	labor2	2015-01-30_11.35.12.922000
113	Aero02.jpg	2	n	1.430740	labor2	2015-01-30_11.35.12.922000
113	Aero06.jpg	2	n	1.553236	labor2	2015-01-30_11.35.12.922000
