ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
122	Water4.jpg	1	n	5.556654	labor4	2015-02-02_13.48.39.320000
122	Water2.jpg	1	j	1.028138	labor4	2015-02-02_13.48.39.320000
122	Water1.jpg	1	n	0.757656	labor4	2015-02-02_13.48.39.320000
122	Water7.jpg	1	n	0.578378	labor4	2015-02-02_13.48.39.320000
122	Water6.jpg	1	j	0.432423	labor4	2015-02-02_13.48.39.320000
122	Water3.jpg	1	j	0.469402	labor4	2015-02-02_13.48.39.320000
122	Water8.jpg	1	n	0.536252	labor4	2015-02-02_13.48.39.320000
122	Water5.jpg	1	j	0.655204	labor4	2015-02-02_13.48.39.320000
122	Aero01.jpg	2	n	1.253081	labor4	2015-02-02_13.48.39.320000
122	Aero02.jpg	2	n	0.237429	labor4	2015-02-02_13.48.39.320000
122	Aero03.jpg	2	n	0.025013	labor4	2015-02-02_13.48.39.320000
122	Aero04.jpg	2	n	0.205878	labor4	2015-02-02_13.48.39.320000
122	Aero06.jpg	2	n	0.144597	labor4	2015-02-02_13.48.39.320000
122	Aero07.jpg	2	n	0.207493	labor4	2015-02-02_13.48.39.320000
122	Aero08.jpg	2	n	0.013399	labor4	2015-02-02_13.48.39.320000
122	Aero05.jpg	2	n	0.107842	labor4	2015-02-02_13.48.39.320000
