ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
47	Water2.jpg	1	n	4.005010	labor4	2015-01-26_11.27.11.525000
47	Water1.jpg	1	n	3.119243	labor4	2015-01-26_11.27.11.525000
47	Water8.jpg	1	n	1.643348	labor4	2015-01-26_11.27.11.525000
47	Water4.jpg	1	n	2.442660	labor4	2015-01-26_11.27.11.525000
47	Water6.jpg	1	n	1.950292	labor4	2015-01-26_11.27.11.525000
47	Water3.jpg	1	n	1.601799	labor4	2015-01-26_11.27.11.525000
47	Water5.jpg	1	n	0.832760	labor4	2015-01-26_11.27.11.525000
47	Water7.jpg	1	n	1.294857	labor4	2015-01-26_11.27.11.525000
47	Aero04.jpg	2	n	1.040478	labor4	2015-01-26_11.27.11.525000
47	Aero02.jpg	2	n	1.458625	labor4	2015-01-26_11.27.11.525000
47	Aero03.jpg	2	n	0.793653	labor4	2015-01-26_11.27.11.525000
47	Aero05.jpg	2	n	0.688228	labor4	2015-01-26_11.27.11.525000
47	Aero01.jpg	2	n	0.558888	labor4	2015-01-26_11.27.11.525000
47	Aero08.jpg	2	n	0.672036	labor4	2015-01-26_11.27.11.525000
47	Aero07.jpg	2	n	0.621294	labor4	2015-01-26_11.27.11.525000
47	Aero06.jpg	2	n	0.542334	labor4	2015-01-26_11.27.11.525000
