ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
31	Water4.jpg	1	n	2.702562	labor5	2015-01-21_13.01.19.528000
31	Water7.jpg	1	n	1.062328	labor5	2015-01-21_13.01.19.528000
31	Water1.jpg	1	n	1.229778	labor5	2015-01-21_13.01.19.528000
31	Water6.jpg	1	n	0.914707	labor5	2015-01-21_13.01.19.528000
31	Water5.jpg	1	n	0.861405	labor5	2015-01-21_13.01.19.528000
31	Water2.jpg	1	n	0.801831	labor5	2015-01-21_13.01.19.528000
31	Water8.jpg	1	n	0.736705	labor5	2015-01-21_13.01.19.528000
31	Water3.jpg	1	n	0.758838	labor5	2015-01-21_13.01.19.528000
31	Aero07.jpg	2	n	1.775019	labor5	2015-01-21_13.01.19.528000
31	Aero01.jpg	2	n	0.858361	labor5	2015-01-21_13.01.19.528000
31	Aero03.jpg	2	n	0.709568	labor5	2015-01-21_13.01.19.528000
31	Aero04.jpg	2	n	0.636462	labor5	2015-01-21_13.01.19.528000
31	Aero06.jpg	2	n	0.784908	labor5	2015-01-21_13.01.19.528000
31	Aero08.jpg	2	n	0.713639	labor5	2015-01-21_13.01.19.528000
31	Aero05.jpg	2	n	0.989189	labor5	2015-01-21_13.01.19.528000
31	Aero02.jpg	2	n	0.842063	labor5	2015-01-21_13.01.19.528000
