ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
119	Water6.jpg	1	n	3.702311	labor5	2015-02-02_12.14.19.050000
119	Water1.jpg	1	n	1.336253	labor5	2015-02-02_12.14.19.050000
119	Water3.jpg	1	n	1.118929	labor5	2015-02-02_12.14.19.050000
119	Water2.jpg	1	n	0.687925	labor5	2015-02-02_12.14.19.050000
119	Water7.jpg	1	n	0.838310	labor5	2015-02-02_12.14.19.050000
119	Water4.jpg	1	n	0.342910	labor5	2015-02-02_12.14.19.050000
119	Water5.jpg	1	n	0.288524	labor5	2015-02-02_12.14.19.050000
119	Water8.jpg	1	n	0.271789	labor5	2015-02-02_12.14.19.050000
119	Aero02.jpg	2	n	1.203501	labor5	2015-02-02_12.14.19.050000
119	Aero01.jpg	2	n	0.332632	labor5	2015-02-02_12.14.19.050000
119	Aero07.jpg	2	n	0.661748	labor5	2015-02-02_12.14.19.050000
119	Aero06.jpg	2	n	0.526058	labor5	2015-02-02_12.14.19.050000
119	Aero08.jpg	2	n	0.327962	labor5	2015-02-02_12.14.19.050000
119	Aero04.jpg	2	n	0.815905	labor5	2015-02-02_12.14.19.050000
119	Aero05.jpg	2	n	1.060059	labor5	2015-02-02_12.14.19.050000
119	Aero03.jpg	2	n	0.882319	labor5	2015-02-02_12.14.19.050000
