ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
52	Water1.jpg	1	n	2.530336	labor4	2015-01-26_14.33.23.001000
52	Water3.jpg	1	n	0.576675	labor4	2015-01-26_14.33.23.001000
52	Water4.jpg	1	n	0.663125	labor4	2015-01-26_14.33.23.001000
52	Water7.jpg	1	n	0.608823	labor4	2015-01-26_14.33.23.001000
52	Water5.jpg	1	n	0.546636	labor4	2015-01-26_14.33.23.001000
52	Water6.jpg	1	n	1.676680	labor4	2015-01-26_14.33.23.001000
52	Water2.jpg	1	n	0.695270	labor4	2015-01-26_14.33.23.001000
52	Water8.jpg	1	n	0.868133	labor4	2015-01-26_14.33.23.001000
52	Aero05.jpg	2	n	0.713886	labor4	2015-01-26_14.33.23.001000
52	Aero06.jpg	2	n	0.331555	labor4	2015-01-26_14.33.23.001000
52	Aero03.jpg	2	n	0.258447	labor4	2015-01-26_14.33.23.001000
52	Aero02.jpg	2	n	0.617042	labor4	2015-01-26_14.33.23.001000
52	Aero04.jpg	2	n	0.827792	labor4	2015-01-26_14.33.23.001000
52	Aero08.jpg	2	n	0.316521	labor4	2015-01-26_14.33.23.001000
52	Aero07.jpg	2	n	0.343769	labor4	2015-01-26_14.33.23.001000
52	Aero01.jpg	2	n	0.334207	labor4	2015-01-26_14.33.23.001000
