ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
128	Water1.jpg	1	n	5.712775	labor8	2015-02-04_10.02.13.064000
128	Water4.jpg	1	n	1.307482	labor8	2015-02-04_10.02.13.064000
128	Water3.jpg	1	j	4.940498	labor8	2015-02-04_10.02.13.064000
128	Water7.jpg	1	n	1.324122	labor8	2015-02-04_10.02.13.064000
128	Water5.jpg	1	n	0.526094	labor8	2015-02-04_10.02.13.064000
128	Water2.jpg	1	n	0.875176	labor8	2015-02-04_10.02.13.064000
128	Water8.jpg	1	n	1.627522	labor8	2015-02-04_10.02.13.064000
128	Water6.jpg	1	n	0.694628	labor8	2015-02-04_10.02.13.064000
128	Aero07.jpg	2	n	3.401750	labor8	2015-02-04_10.02.13.064000
128	Aero01.jpg	2	n	0.763699	labor8	2015-02-04_10.02.13.064000
128	Aero05.jpg	2	n	0.670638	labor8	2015-02-04_10.02.13.064000
128	Aero03.jpg	2	n	2.078471	labor8	2015-02-04_10.02.13.064000
128	Aero04.jpg	2	n	1.507805	labor8	2015-02-04_10.02.13.064000
128	Aero06.jpg	2	n	2.232136	labor8	2015-02-04_10.02.13.064000
128	Aero02.jpg	2	n	0.824704	labor8	2015-02-04_10.02.13.064000
128	Aero08.jpg	2	n	0.899274	labor8	2015-02-04_10.02.13.064000
