ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
123	Water6.jpg	1	n	4.598242	labor2	2015-02-02_13.52.35.095000
123	Water5.jpg	1	n	1.607542	labor2	2015-02-02_13.52.35.095000
123	Water2.jpg	1	n	2.116688	labor2	2015-02-02_13.52.35.095000
123	Water4.jpg	1	n	1.323689	labor2	2015-02-02_13.52.35.095000
123	Water7.jpg	1	n	0.964597	labor2	2015-02-02_13.52.35.095000
123	Water1.jpg	1	n	1.416915	labor2	2015-02-02_13.52.35.095000
123	Water8.jpg	1	n	1.456506	labor2	2015-02-02_13.52.35.095000
123	Water3.jpg	1	n	1.020075	labor2	2015-02-02_13.52.35.095000
123	Aero04.jpg	2	n	2.390182	labor2	2015-02-02_13.52.35.095000
123	Aero05.jpg	2	n	4.179047	labor2	2015-02-02_13.52.35.095000
123	Aero06.jpg	2	n	3.872187	labor2	2015-02-02_13.52.35.095000
123	Aero02.jpg	2	n	1.375543	labor2	2015-02-02_13.52.35.095000
123	Aero03.jpg	2	n	1.803624	labor2	2015-02-02_13.52.35.095000
123	Aero01.jpg	2	n	1.499019	labor2	2015-02-02_13.52.35.095000
123	Aero08.jpg	2	n	0.952951	labor2	2015-02-02_13.52.35.095000
123	Aero07.jpg	2	n	2.620509	labor2	2015-02-02_13.52.35.095000
