ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
114	Water4.jpg	1	n	8.845207	labor5	2015-01-30_12.57.08.671000
114	Water7.jpg	1	n	4.635457	labor5	2015-01-30_12.57.08.671000
114	Water2.jpg	1	j	1.711403	labor5	2015-01-30_12.57.08.671000
114	Water6.jpg	1	j	0.868788	labor5	2015-01-30_12.57.08.671000
114	Water1.jpg	1	j	0.983701	labor5	2015-01-30_12.57.08.671000
114	Water3.jpg	1	n	1.460050	labor5	2015-01-30_12.57.08.671000
114	Water8.jpg	1	n	1.003351	labor5	2015-01-30_12.57.08.671000
114	Water5.jpg	1	n	0.836685	labor5	2015-01-30_12.57.08.671000
114	Aero06.jpg	2	n	1.890776	labor5	2015-01-30_12.57.08.671000
114	Aero01.jpg	2	j	1.323333	labor5	2015-01-30_12.57.08.671000
114	Aero05.jpg	2	n	0.867652	labor5	2015-01-30_12.57.08.671000
114	Aero02.jpg	2	n	0.823169	labor5	2015-01-30_12.57.08.671000
114	Aero04.jpg	2	n	0.879593	labor5	2015-01-30_12.57.08.671000
114	Aero07.jpg	2	n	1.522055	labor5	2015-01-30_12.57.08.671000
114	Aero08.jpg	2	n	0.981091	labor5	2015-01-30_12.57.08.671000
114	Aero03.jpg	2	n	1.635420	labor5	2015-01-30_12.57.08.671000
