ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
36	Water4.jpg	1	n	4.359312	labor5	2015-01-22_12.37.19.813000
36	Water1.jpg	1	n	1.525851	labor5	2015-01-22_12.37.19.813000
36	Water3.jpg	1	n	2.858898	labor5	2015-01-22_12.37.19.813000
36	Water5.jpg	1	n	0.583245	labor5	2015-01-22_12.37.19.813000
36	Water2.jpg	1	n	0.755302	labor5	2015-01-22_12.37.19.813000
36	Water6.jpg	1	n	1.231013	labor5	2015-01-22_12.37.19.813000
36	Water8.jpg	1	n	1.025878	labor5	2015-01-22_12.37.19.813000
36	Water7.jpg	1	n	0.433894	labor5	2015-01-22_12.37.19.813000
36	Aero08.jpg	2	n	0.982396	labor5	2015-01-22_12.37.19.813000
36	Aero04.jpg	2	n	0.442088	labor5	2015-01-22_12.37.19.813000
36	Aero06.jpg	2	n	0.226531	labor5	2015-01-22_12.37.19.813000
36	Aero03.jpg	2	n	0.342139	labor5	2015-01-22_12.37.19.813000
36	Aero01.jpg	2	n	0.815493	labor5	2015-01-22_12.37.19.813000
36	Aero05.jpg	2	n	0.840933	labor5	2015-01-22_12.37.19.813000
36	Aero07.jpg	2	n	1.161418	labor5	2015-01-22_12.37.19.813000
36	Aero02.jpg	2	n	0.379603	labor5	2015-01-22_12.37.19.813000
