ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
20	Water4.jpg	1	n	3.415901	labor5	2015-01-20_16.27.02.606000
20	Water6.jpg	1	n	1.946104	labor5	2015-01-20_16.27.02.606000
20	Water2.jpg	1	n	1.362209	labor5	2015-01-20_16.27.02.606000
20	Water1.jpg	1	n	1.165248	labor5	2015-01-20_16.27.02.606000
20	Water3.jpg	1	n	0.934734	labor5	2015-01-20_16.27.02.606000
20	Water8.jpg	1	n	0.980154	labor5	2015-01-20_16.27.02.606000
20	Water7.jpg	1	n	0.618587	labor5	2015-01-20_16.27.02.606000
20	Water5.jpg	1	n	0.713201	labor5	2015-01-20_16.27.02.606000
20	Aero05.jpg	2	n	0.997369	labor5	2015-01-20_16.27.02.606000
20	Aero07.jpg	2	n	0.496998	labor5	2015-01-20_16.27.02.606000
20	Aero08.jpg	2	n	0.313365	labor5	2015-01-20_16.27.02.606000
20	Aero06.jpg	2	n	0.149552	labor5	2015-01-20_16.27.02.606000
20	Aero01.jpg	2	n	0.383526	labor5	2015-01-20_16.27.02.606000
20	Aero02.jpg	2	n	0.261388	labor5	2015-01-20_16.27.02.606000
20	Aero03.jpg	2	n	0.372899	labor5	2015-01-20_16.27.02.606000
20	Aero04.jpg	2	n	0.358640	labor5	2015-01-20_16.27.02.606000
