ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
65	Water6.jpg	1	n	3.524674	labor5	2015-01-28_11.27.09.973000
65	Water2.jpg	1	n	1.929844	labor5	2015-01-28_11.27.09.973000
65	Water7.jpg	1	n	1.539650	labor5	2015-01-28_11.27.09.973000
65	Water5.jpg	1	n	1.613474	labor5	2015-01-28_11.27.09.973000
65	Water4.jpg	1	n	1.538434	labor5	2015-01-28_11.27.09.973000
65	Water3.jpg	1	n	1.683962	labor5	2015-01-28_11.27.09.973000
65	Water1.jpg	1	n	1.381888	labor5	2015-01-28_11.27.09.973000
65	Water8.jpg	1	n	1.095053	labor5	2015-01-28_11.27.09.973000
65	Aero03.jpg	2	n	1.397023	labor5	2015-01-28_11.27.09.973000
65	Aero01.jpg	2	n	0.916128	labor5	2015-01-28_11.27.09.973000
65	Aero02.jpg	2	n	1.365104	labor5	2015-01-28_11.27.09.973000
65	Aero06.jpg	2	n	1.450438	labor5	2015-01-28_11.27.09.973000
65	Aero08.jpg	2	n	1.145432	labor5	2015-01-28_11.27.09.973000
65	Aero07.jpg	2	n	1.433479	labor5	2015-01-28_11.27.09.973000
65	Aero05.jpg	2	n	1.179557	labor5	2015-01-28_11.27.09.973000
65	Aero04.jpg	2	n	1.172891	labor5	2015-01-28_11.27.09.973000
