ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
42	Water2.jpg	1	n	4.456884	labor2	2015-01-22_15.02.14.272000
42	Water7.jpg	1	n	1.354763	labor2	2015-01-22_15.02.14.272000
42	Water3.jpg	1	n	1.719699	labor2	2015-01-22_15.02.14.272000
42	Water8.jpg	1	n	0.914476	labor2	2015-01-22_15.02.14.272000
42	Water1.jpg	1	n	0.549841	labor2	2015-01-22_15.02.14.272000
42	Water6.jpg	1	n	0.616878	labor2	2015-01-22_15.02.14.272000
42	Water4.jpg	1	n	0.846926	labor2	2015-01-22_15.02.14.272000
42	Water5.jpg	1	n	0.610103	labor2	2015-01-22_15.02.14.272000
42	Aero03.jpg	2	n	0.544161	labor2	2015-01-22_15.02.14.272000
42	Aero05.jpg	2	n	0.287511	labor2	2015-01-22_15.02.14.272000
42	Aero06.jpg	2	n	0.183924	labor2	2015-01-22_15.02.14.272000
42	Aero01.jpg	2	n	0.233441	labor2	2015-01-22_15.02.14.272000
42	Aero02.jpg	2	n	0.227731	labor2	2015-01-22_15.02.14.272000
42	Aero07.jpg	2	n	0.268974	labor2	2015-01-22_15.02.14.272000
42	Aero04.jpg	2	n	0.751570	labor2	2015-01-22_15.02.14.272000
42	Aero08.jpg	2	n	0.681052	labor2	2015-01-22_15.02.14.272000
