ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
53	Water5.jpg	1	n	4.978262	labor8	2015-01-26_14.34.07.507000
53	Water4.jpg	1	n	0.920834	labor8	2015-01-26_14.34.07.507000
53	Water2.jpg	1	n	0.689988	labor8	2015-01-26_14.34.07.507000
53	Water6.jpg	1	n	0.533821	labor8	2015-01-26_14.34.07.507000
53	Water1.jpg	1	n	0.532026	labor8	2015-01-26_14.34.07.507000
53	Water7.jpg	1	n	0.532071	labor8	2015-01-26_14.34.07.507000
53	Water8.jpg	1	n	0.733014	labor8	2015-01-26_14.34.07.507000
53	Water3.jpg	1	n	0.836533	labor8	2015-01-26_14.34.07.507000
53	Aero03.jpg	2	n	1.009436	labor8	2015-01-26_14.34.07.507000
53	Aero02.jpg	2	n	0.459959	labor8	2015-01-26_14.34.07.507000
53	Aero08.jpg	2	n	0.419338	labor8	2015-01-26_14.34.07.507000
53	Aero04.jpg	2	n	0.358912	labor8	2015-01-26_14.34.07.507000
53	Aero07.jpg	2	n	0.481781	labor8	2015-01-26_14.34.07.507000
53	Aero05.jpg	2	n	0.564075	labor8	2015-01-26_14.34.07.507000
53	Aero01.jpg	2	n	0.496945	labor8	2015-01-26_14.34.07.507000
53	Aero06.jpg	2	n	0.444572	labor8	2015-01-26_14.34.07.507000
