ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
143	Water1.jpg	1	n	3.760070	labor4	2015-02-11_10.50.52.467000
143	Water8.jpg	1	j	4.111247	labor4	2015-02-11_10.50.52.467000
143	Water3.jpg	1	n	1.079600	labor4	2015-02-11_10.50.52.467000
143	Water4.jpg	1	n	1.258182	labor4	2015-02-11_10.50.52.467000
143	Water6.jpg	1	n	1.204879	labor4	2015-02-11_10.50.52.467000
143	Water2.jpg	1	n	0.916928	labor4	2015-02-11_10.50.52.467000
143	Water5.jpg	1	n	1.316077	labor4	2015-02-11_10.50.52.467000
143	Water7.jpg	1	n	1.752861	labor4	2015-02-11_10.50.52.467000
143	Aero01.jpg	2	n	1.866020	labor4	2015-02-11_10.50.52.467000
143	Aero06.jpg	2	n	0.860736	labor4	2015-02-11_10.50.52.467000
143	Aero05.jpg	2	n	1.012147	labor4	2015-02-11_10.50.52.467000
143	Aero07.jpg	2	n	0.576708	labor4	2015-02-11_10.50.52.467000
143	Aero03.jpg	2	n	0.538370	labor4	2015-02-11_10.50.52.467000
143	Aero08.jpg	2	n	0.601155	labor4	2015-02-11_10.50.52.467000
143	Aero04.jpg	2	n	0.418602	labor4	2015-02-11_10.50.52.467000
143	Aero02.jpg	2	n	0.371381	labor4	2015-02-11_10.50.52.467000
