ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
30	Water7.jpg	1	n	3.706147	labor2	2015-01-21_12.19.45.398000
30	Water1.jpg	1	n	1.077944	labor2	2015-01-21_12.19.45.398000
30	Water5.jpg	1	n	1.099083	labor2	2015-01-21_12.19.45.398000
30	Water6.jpg	1	j	2.189501	labor2	2015-01-21_12.19.45.398000
30	Water3.jpg	1	j	1.117571	labor2	2015-01-21_12.19.45.398000
30	Water4.jpg	1	n	1.974542	labor2	2015-01-21_12.19.45.398000
30	Water8.jpg	1	n	1.061528	labor2	2015-01-21_12.19.45.398000
30	Water2.jpg	1	j	1.737174	labor2	2015-01-21_12.19.45.398000
30	Aero02.jpg	2	n	1.295625	labor2	2015-01-21_12.19.45.398000
30	Aero03.jpg	2	j	1.621675	labor2	2015-01-21_12.19.45.398000
30	Aero05.jpg	2	n	1.455341	labor2	2015-01-21_12.19.45.398000
30	Aero07.jpg	2	n	1.274299	labor2	2015-01-21_12.19.45.398000
30	Aero08.jpg	2	j	1.005493	labor2	2015-01-21_12.19.45.398000
30	Aero06.jpg	2	n	1.374085	labor2	2015-01-21_12.19.45.398000
30	Aero04.jpg	2	n	1.002766	labor2	2015-01-21_12.19.45.398000
30	Aero01.jpg	2	n	0.844585	labor2	2015-01-21_12.19.45.398000
