ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
68	Water8.jpg	1	n	3.329306	labor1	2015-01-28_12.04.50.479000
68	Water2.jpg	1	n	0.765242	labor1	2015-01-28_12.04.50.479000
68	Water5.jpg	1	n	0.305500	labor1	2015-01-28_12.04.50.479000
68	Water6.jpg	1	n	0.514678	labor1	2015-01-28_12.04.50.479000
68	Water1.jpg	1	n	0.242808	labor1	2015-01-28_12.04.50.479000
68	Water4.jpg	1	n	0.265799	labor1	2015-01-28_12.04.50.479000
68	Water7.jpg	1	n	0.282272	labor1	2015-01-28_12.04.50.479000
68	Water3.jpg	1	n	0.505091	labor1	2015-01-28_12.04.50.479000
68	Aero02.jpg	2	n	0.285179	labor1	2015-01-28_12.04.50.479000
68	Aero06.jpg	2	n	0.223699	labor1	2015-01-28_12.04.50.479000
68	Aero05.jpg	2	n	0.217560	labor1	2015-01-28_12.04.50.479000
68	Aero03.jpg	2	n	0.229177	labor1	2015-01-28_12.04.50.479000
68	Aero01.jpg	2	n	0.283119	labor1	2015-01-28_12.04.50.479000
68	Aero08.jpg	2	n	0.281606	labor1	2015-01-28_12.04.50.479000
68	Aero07.jpg	2	n	0.263256	labor1	2015-01-28_12.04.50.479000
68	Aero04.jpg	2	n	0.240813	labor1	2015-01-28_12.04.50.479000
