ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
48	Water1.jpg	1	n	4.267468	labor4	2015-01-26_13.44.21.803000
48	Water2.jpg	1	n	2.150292	labor4	2015-01-26_13.44.21.803000
48	Water8.jpg	1	n	0.653251	labor4	2015-01-26_13.44.21.803000
48	Water3.jpg	1	n	0.437815	labor4	2015-01-26_13.44.21.803000
48	Water4.jpg	1	n	0.472898	labor4	2015-01-26_13.44.21.803000
48	Water6.jpg	1	n	0.364366	labor4	2015-01-26_13.44.21.803000
48	Water5.jpg	1	n	0.401264	labor4	2015-01-26_13.44.21.803000
48	Water7.jpg	1	n	0.417196	labor4	2015-01-26_13.44.21.803000
48	Aero07.jpg	2	n	1.234909	labor4	2015-01-26_13.44.21.803000
48	Aero02.jpg	2	n	0.590245	labor4	2015-01-26_13.44.21.803000
48	Aero03.jpg	2	n	0.796946	labor4	2015-01-26_13.44.21.803000
48	Aero08.jpg	2	n	0.384540	labor4	2015-01-26_13.44.21.803000
48	Aero05.jpg	2	n	0.665533	labor4	2015-01-26_13.44.21.803000
48	Aero06.jpg	2	n	0.577361	labor4	2015-01-26_13.44.21.803000
48	Aero01.jpg	2	n	0.553850	labor4	2015-01-26_13.44.21.803000
48	Aero04.jpg	2	n	0.662957	labor4	2015-01-26_13.44.21.803000
