ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
54	Water6.jpg	1	n	5.313845	labor1	2015-01-27_09.47.59.341000
54	Water1.jpg	1	n	1.618971	labor1	2015-01-27_09.47.59.341000
54	Water4.jpg	1	n	0.950039	labor1	2015-01-27_09.47.59.341000
54	Water2.jpg	1	n	1.160856	labor1	2015-01-27_09.47.59.341000
54	Water5.jpg	1	n	0.879548	labor1	2015-01-27_09.47.59.341000
54	Water7.jpg	1	n	0.755368	labor1	2015-01-27_09.47.59.341000
54	Water8.jpg	1	n	0.759804	labor1	2015-01-27_09.47.59.341000
54	Water3.jpg	1	n	1.723352	labor1	2015-01-27_09.47.59.341000
54	Aero01.jpg	2	n	1.766012	labor1	2015-01-27_09.47.59.341000
54	Aero06.jpg	2	n	0.623881	labor1	2015-01-27_09.47.59.341000
54	Aero05.jpg	2	n	1.971743	labor1	2015-01-27_09.47.59.341000
54	Aero04.jpg	2	n	0.511120	labor1	2015-01-27_09.47.59.341000
54	Aero02.jpg	2	n	0.778769	labor1	2015-01-27_09.47.59.341000
54	Aero07.jpg	2	n	0.699354	labor1	2015-01-27_09.47.59.341000
54	Aero08.jpg	2	n	0.943893	labor1	2015-01-27_09.47.59.341000
54	Aero03.jpg	2	n	1.050899	labor1	2015-01-27_09.47.59.341000
