ParticipantNumber	Item	QuestionNr	Knowing	RT	PCName	timeStamp
55	Water2.jpg	1	n	1.957430	labor5	2015-01-27_10.03.52.571000
55	Water6.jpg	1	n	0.770642	labor5	2015-01-27_10.03.52.571000
55	Water7.jpg	1	n	0.404943	labor5	2015-01-27_10.03.52.571000
55	Water8.jpg	1	n	0.447767	labor5	2015-01-27_10.03.52.571000
55	Water4.jpg	1	n	0.789233	labor5	2015-01-27_10.03.52.571000
55	Water1.jpg	1	n	0.391316	labor5	2015-01-27_10.03.52.571000
55	Water5.jpg	1	n	0.550035	labor5	2015-01-27_10.03.52.571000
55	Water3.jpg	1	n	0.325965	labor5	2015-01-27_10.03.52.571000
55	Aero07.jpg	2	n	0.359025	labor5	2015-01-27_10.03.52.571000
55	Aero04.jpg	2	n	0.291196	labor5	2015-01-27_10.03.52.571000
55	Aero02.jpg	2	n	0.244924	labor5	2015-01-27_10.03.52.571000
55	Aero08.jpg	2	n	0.323522	labor5	2015-01-27_10.03.52.571000
55	Aero06.jpg	2	n	0.415848	labor5	2015-01-27_10.03.52.571000
55	Aero01.jpg	2	n	0.414049	labor5	2015-01-27_10.03.52.571000
55	Aero03.jpg	2	n	0.321510	labor5	2015-01-27_10.03.52.571000
55	Aero05.jpg	2	n	0.319672	labor5	2015-01-27_10.03.52.571000
